country,year,population,GDP
New Zealand,2001-01-01,3907000,30363.3
New Zealand,2002-01-01,3962000,31233.9
New Zealand,2003-01-01,4020000,32019.1
New Zealand,2004-01-01,4079000,32792.2
New Zealand,2005-01-01,4135000,33494.6
New Zealand,2006-01-01,4188000,34016.6
New Zealand,2007-01-01,4238000,34674.0
New Zealand,2008-01-01,4285000,33996.1
New Zealand,2009-01-01,4329000,33555.5
New Zealand,2010-01-01,4369000,33691.3
New Zealand,2011-01-01,4404000,34194.4
New Zealand,2012-01-01,4436000,34771.3
New Zealand,2013-01-01,4465000,35350.4
Niger,1961-01-01,3494000,622.184
Niger,1962-01-01,3597000,666.658
Niger,1963-01-01,3703000,708.635
Niger,1964-01-01,3812000,689.2669999999999
Niger,1965-01-01,3922000,716.007
Niger,1966-01-01,4032000,693.1110000000001
Niger,1967-01-01,4144000,674.432
Niger,1968-01-01,4258000,658.068
Niger,1969-01-01,4376000,604.663
Niger,1970-01-01,4497000,605.91
Niger,1971-01-01,4623000,622.739
Niger,1972-01-01,4753000,574.434
Niger,1973-01-01,4887000,463.48800000000006
Niger,1974-01-01,5027000,490.293
Niger,1975-01-01,5171000,463.347
Niger,1976-01-01,5321000,453.36400000000003
Niger,1977-01-01,5476000,474.685
Niger,1978-01-01,5636000,523.254
Niger,1979-01-01,5799000,544.641
Niger,1980-01-01,5963000,517.332
Niger,1981-01-01,6130000,505.69599999999997
Niger,1982-01-01,6299000,499.29400000000004
Niger,1983-01-01,6473000,462.06199999999995
Niger,1984-01-01,6652000,373.42699999999996
Niger,1985-01-01,6838000,390.889
Niger,1986-01-01,7032000,404.01800000000003
Niger,1987-01-01,7233000,392.879
Niger,1988-01-01,7446000,407.93800000000005
Niger,1989-01-01,7671000,399.625
Niger,1990-01-01,7912000,382.486
Niger,1991-01-01,8169000,379.73699999999997
Niger,1992-01-01,8442000,343.51300000000003
Niger,1993-01-01,8732000,336.945
Niger,1994-01-01,9039000,338.592
Niger,1995-01-01,9362000,335.481
Niger,1996-01-01,9702000,334.846
Niger,1997-01-01,10059000,331.897
Niger,1998-01-01,10433000,353.417
Niger,1999-01-01,10821000,338.848
Niger,2000-01-01,11225000,322.15
Niger,2001-01-01,11642000,332.756
Niger,2002-01-01,12076000,330.548
Niger,2003-01-01,12527000,335.668
Niger,2004-01-01,12996000,323.97
Niger,2005-01-01,13485000,326.332
Niger,2006-01-01,13996000,332.711
Niger,2007-01-01,14528000,330.63300000000004
Niger,2008-01-01,15085000,349.005
Niger,2009-01-01,15672000,333.69
Niger,2010-01-01,16292000,348.152
Niger,2011-01-01,16946000,342.85900000000004
Niger,2012-01-01,17636000,368.94300000000004
Niger,2013-01-01,18359000,373.73699999999997
Niger,2014-01-01,19114000,386.726
Nigeria,1961-01-01,46144000,1276.29
Nigeria,1962-01-01,47118000,1301.35
Nigeria,1963-01-01,48128000,1383.48
Nigeria,1964-01-01,49170000,1421.38
Nigeria,1965-01-01,50239000,1459.25
Nigeria,1966-01-01,51336000,1367.49
Nigeria,1967-01-01,52469000,1127.44
Nigeria,1968-01-01,53641000,1089.14
Nigeria,1969-01-01,54859000,1322.76
Nigeria,1970-01-01,56132000,1616.19
Nigeria,1971-01-01,57454000,1803.96
Nigeria,1972-01-01,58829000,1821.18
Nigeria,1973-01-01,60285000,1873.16
Nigeria,1974-01-01,61857000,2029.45
Nigeria,1975-01-01,63566000,1871.76
Nigeria,1976-01-01,65427000,1983.04
Nigeria,1977-01-01,67425000,2040.26
Nigeria,1978-01-01,69512000,1865.01
Nigeria,1979-01-01,71619000,1932.57
Nigeria,1980-01-01,73698000,1957.1
Nigeria,1981-01-01,75730000,1654.63
Nigeria,1982-01-01,77730000,1595.15
Nigeria,1983-01-01,79729000,1476.67
Nigeria,1984-01-01,81775000,1410.68
Nigeria,1985-01-01,83902000,1489.42
Nigeria,1986-01-01,86118000,1324.12
Nigeria,1987-01-01,88413000,1151.13
Nigeria,1988-01-01,90774000,1205.8
Nigeria,1989-01-01,93180000,1250.68
Nigeria,1990-01-01,95617000,1374.44
Nigeria,1991-01-01,98085000,1331.61
Nigeria,1992-01-01,100592000,1304.09
Nigeria,1993-01-01,103145000,1298.44
Nigeria,1994-01-01,105753000,1277.99
Nigeria,1995-01-01,108425000,1242.74
Nigeria,1996-01-01,111165000,1272.73
Nigeria,1997-01-01,113975000,1276.24
Nigeria,1998-01-01,116861000,1278.65
Nigeria,1999-01-01,119826000,1253.05
Nigeria,2000-01-01,122877000,1287.06
Nigeria,2001-01-01,126015000,1310.51
Nigeria,2002-01-01,129246000,1326.24
Nigeria,2003-01-01,132581000,1426.9
Nigeria,2004-01-01,136033000,1860.06
Nigeria,2005-01-01,139611000,1875.03
Nigeria,2006-01-01,143318000,1976.71
Nigeria,2007-01-01,147152000,2056.84
Nigeria,2008-01-01,151116000,2128.67
Nigeria,2009-01-01,155207000,2216.5
Nigeria,2010-01-01,159425000,2327.32
Nigeria,2011-01-01,163771000,2376.64
Nigeria,2012-01-01,168240000,2412.86
Nigeria,2013-01-01,172817000,2475.95
Nigeria,2014-01-01,177476000,2563.09
Norway,1961-01-01,3611000,24443.0
Norway,1962-01-01,3639000,24929.7
Norway,1963-01-01,3667000,25678.4
Norway,1964-01-01,3695000,26761.9
Norway,1965-01-01,3724000,27958.3
Norway,1966-01-01,3754000,28786.2
Norway,1967-01-01,3785000,30332.2
Norway,1968-01-01,3815000,30758.1
Norway,1969-01-01,3846000,31882.8
Norway,1970-01-01,3876000,32276.3
Norway,1971-01-01,3905000,33859.1
Norway,1972-01-01,3933000,35392.3
Norway,1973-01-01,3960000,36738.7
Norway,1974-01-01,3984000,37943.9
Norway,1975-01-01,4006000,39603.7
Norway,1976-01-01,4025000,41714.7
Norway,1977-01-01,4042000,43267.1
Norway,1978-01-01,4056000,44770.0
Norway,1979-01-01,4070000,46568.7
Norway,1980-01-01,4083000,48538.2
Norway,1981-01-01,4095000,49144.6
Norway,1982-01-01,4108000,49079.7
Norway,1983-01-01,4120000,50860.9
Norway,1984-01-01,4134000,53787.2
Norway,1985-01-01,4148000,56604.4
Norway,1986-01-01,4164000,58682.8
Norway,1987-01-01,4181000,59432.9
Norway,1988-01-01,4200000,58963.1
Norway,1989-01-01,4220000,59329.9
Norway,1990-01-01,4240000,60268.7
Norway,1991-01-01,4262000,61832.4
Norway,1992-01-01,4286000,63674.0
Norway,1993-01-01,4310000,65097.1
Norway,1994-01-01,4334000,67999.7
Norway,1995-01-01,4360000,70457.7
Norway,1996-01-01,4386000,73626.2
Norway,1997-01-01,4413000,77097.9
Norway,1998-01-01,4440000,78651.6
Norway,1999-01-01,4466000,79687.5
Norway,2000-01-01,4492000,81709.7
Norway,2001-01-01,4515000,82992.5
Norway,2002-01-01,4537000,83732.9
Norway,2003-01-01,4561000,84009.0
Norway,2004-01-01,4589000,86820.3
Norway,2005-01-01,4624000,88494.4
Norway,2006-01-01,4667000,89887.0
Norway,2007-01-01,4717000,91617.3
Norway,2008-01-01,4772000,90917.5
Norway,2009-01-01,4830000,88260.0
Norway,2010-01-01,4891000,87770.3
Norway,2011-01-01,4954000,87481.1
Norway,2012-01-01,5018000,88689.5
Norway,2013-01-01,5083000,88538.7
Norway,2014-01-01,5148000,89275.0
Pakistan,1961-01-01,45988000,315.394
Pakistan,1962-01-01,47123000,321.598
Pakistan,1963-01-01,48313000,340.93199999999996
Pakistan,1964-01-01,49555000,357.543
Pakistan,1965-01-01,50849000,384.754
Pakistan,1966-01-01,52195000,396.535
Pakistan,1967-01-01,53594000,407.033
Pakistan,1968-01-01,55046000,424.965
Pakistan,1969-01-01,56546000,436.477
Pakistan,1970-01-01,58094000,473.077
Pakistan,1971-01-01,59690000,462.58099999999996
Pakistan,1972-01-01,61341000,453.791
Pakistan,1973-01-01,63062000,472.586
Pakistan,1974-01-01,64874000,475.654
Pakistan,1975-01-01,66791000,481.457
Pakistan,1976-01-01,68818000,491.381
Pakistan,1977-01-01,70954000,495.423
Pakistan,1978-01-01,73204000,518.852
Pakistan,1979-01-01,75576000,521.4490000000001
Pakistan,1980-01-01,78072000,556.311
Pakistan,1981-01-01,80692000,580.817
Pakistan,1982-01-01,83428000,598.403
Pakistan,1983-01-01,86265000,617.85
Pakistan,1984-01-01,89183000,627.82
Pakistan,1985-01-01,92165000,653.58
Pakistan,1986-01-01,95207000,667.498
Pakistan,1987-01-01,98302000,688.222
Pakistan,1988-01-01,101421000,717.946
Pakistan,1989-01-01,104531000,731.1210000000001
Pakistan,1990-01-01,107608000,741.801
Pakistan,1991-01-01,110634000,757.8689999999999
Pakistan,1992-01-01,113616000,794.6210000000001
Pakistan,1993-01-01,116580000,787.794
Pakistan,1994-01-01,119565000,796.6310000000001
Pakistan,1995-01-01,122600000,815.336
Pakistan,1996-01-01,125698000,833.747
Pakistan,1997-01-01,128846000,821.6619999999999
Pakistan,1998-01-01,132014000,822.443
Pakistan,1999-01-01,135158000,832.698
Pakistan,2000-01-01,138250000,848.632
Pakistan,2001-01-01,141282000,846.6419999999999
Pakistan,2002-01-01,144272000,855.4989999999999
Pakistan,2003-01-01,147252000,878.442
Pakistan,2004-01-01,150268000,923.923
Pakistan,2005-01-01,153356000,974.5369999999999
Pakistan,2006-01-01,156524000,1013.77
Pakistan,2007-01-01,159768000,1041.29
Pakistan,2008-01-01,163097000,1037.58
Pakistan,2009-01-01,166521000,1045.21
Pakistan,2010-01-01,170044000,1040.14
Pakistan,2011-01-01,173670000,1046.49
Pakistan,2012-01-01,177392000,1060.5
Pakistan,2013-01-01,181193000,1083.97
Pakistan,2014-01-01,185044000,1111.2
Panama,1961-01-01,1167000,2282.24
Panama,1962-01-01,1202000,2397.8
Panama,1963-01-01,1239000,2525.96
Panama,1964-01-01,1276000,2560.51
Panama,1965-01-01,1315000,2713.51
Panama,1966-01-01,1354000,2834.76
Panama,1967-01-01,1394000,2988.91
Panama,1968-01-01,1435000,3106.4
Panama,1969-01-01,1476000,3273.2
Panama,1970-01-01,1519000,3402.32
Panama,1971-01-01,1563000,3624.95
Panama,1972-01-01,1608000,3685.63
Panama,1973-01-01,1653000,3776.65
Panama,1974-01-01,1699000,3764.69
Panama,1975-01-01,1745000,3729.07
Panama,1976-01-01,1791000,3693.27
Panama,1977-01-01,1838000,3639.34
Panama,1978-01-01,1885000,3896.87
Panama,1979-01-01,1931000,3973.95
Panama,1980-01-01,1979000,4386.75
Panama,1981-01-01,2026000,4678.34
Panama,1982-01-01,2074000,4815.01
Panama,1983-01-01,2122000,4494.52
Panama,1984-01-01,2170000,4513.21
Panama,1985-01-01,2219000,4631.97
Panama,1986-01-01,2269000,4692.98
Panama,1987-01-01,2318000,4509.18
Panama,1988-01-01,2369000,3822.94
Panama,1989-01-01,2420000,3801.02
Panama,1990-01-01,2471000,4023.2
Panama,1991-01-01,2523000,4311.12
Panama,1992-01-01,2575000,4569.03
Panama,1993-01-01,2629000,4720.04
Panama,1994-01-01,2683000,4755.93
Panama,1995-01-01,2738000,4741.13
Panama,1996-01-01,2795000,4834.65
Panama,1997-01-01,2853000,5043.14
Panama,1998-01-01,2911000,5304.85
Panama,1999-01-01,2970000,5403.43
Panama,2000-01-01,3029000,5441.82
Panama,2001-01-01,3087000,5367.96
Panama,2002-01-01,3145000,5383.8
Panama,2003-01-01,3203000,5505.49
Panama,2004-01-01,3261000,5810.32
Panama,2005-01-01,3319000,6114.22
Panama,2006-01-01,3379000,6522.92
Panama,2007-01-01,3438000,7173.7
Panama,2008-01-01,3499000,7653.07
Panama,2009-01-01,3559000,7638.29
Panama,2010-01-01,3621000,7937.26
Panama,2011-01-01,3682000,8719.97
Panama,2012-01-01,3744000,9360.34
Panama,2013-01-01,3806000,9810.01
Panama,2014-01-01,3868000,10229.2
Czech Republic,1993-01-01,10338000,12313.0
Czech Republic,1994-01-01,10339000,12666.7
Czech Republic,1995-01-01,10336000,13463.0
Czech Republic,1996-01-01,10327000,14047.8
Czech Republic,1997-01-01,10314000,13979.4
Czech Republic,1998-01-01,10298000,13946.6
Czech Republic,1999-01-01,10281000,14160.9
Czech Republic,2000-01-01,10263000,14806.6
Czech Republic,2001-01-01,10244000,15294.6
Czech Republic,2002-01-01,10225000,15577.4
Czech Republic,2003-01-01,10212000,16143.3
Czech Republic,2004-01-01,10212000,16930.2
Czech Republic,2005-01-01,10231000,18011.4
Czech Republic,2006-01-01,10271000,19193.8
Czech Republic,2007-01-01,10330000,20151.2
Czech Republic,2008-01-01,10398000,20520.8
Czech Republic,2009-01-01,10460000,19424.3
Czech Republic,2010-01-01,10507000,19808.1
Czech Republic,2011-01-01,10534000,20118.6
Czech Republic,2012-01-01,10545000,19929.8
Czech Republic,2013-01-01,10545000,19826.8
Czech Republic,2014-01-01,10543000,20343.7
Paraguay,1961-01-01,1953000,1067.96
Paraguay,1962-01-01,2005000,1074.6
Paraguay,1963-01-01,2059000,1095.93
Paraguay,1964-01-01,2114000,1112.29
Paraguay,1965-01-01,2171000,1150.02
Paraguay,1966-01-01,2229000,1142.13
Paraguay,1967-01-01,2290000,1213.86
Paraguay,1968-01-01,2351000,1235.72
Paraguay,1969-01-01,2413000,1260.74
Paraguay,1970-01-01,2474000,1297.66
Paraguay,1971-01-01,2535000,1336.43
Paraguay,1972-01-01,2597000,1391.37
Paraguay,1973-01-01,2659000,1457.98
Paraguay,1974-01-01,2724000,1542.79
Paraguay,1975-01-01,2791000,1608.68
Paraguay,1976-01-01,2862000,1687.06
Paraguay,1977-01-01,2935000,1833.68
Paraguay,1978-01-01,3013000,2001.44
Paraguay,1979-01-01,3094000,2179.78
Paraguay,1980-01-01,3181000,2369.12
Paraguay,1981-01-01,3271000,2514.58
Paraguay,1982-01-01,3367000,2409.27
Paraguay,1983-01-01,3466000,2269.19
Paraguay,1984-01-01,3568000,2266.43
Paraguay,1985-01-01,3672000,2301.8
Paraguay,1986-01-01,3778000,2348.33
Paraguay,1987-01-01,3885000,2456.38
Paraguay,1988-01-01,3994000,2530.75
Paraguay,1989-01-01,4104000,2634.0
Paraguay,1990-01-01,4214000,2671.12
Paraguay,1991-01-01,4323000,2694.32
Paraguay,1992-01-01,4433000,2672.45
Paraguay,1993-01-01,4542000,2736.97
Paraguay,1994-01-01,4651000,2814.77
Paraguay,1995-01-01,4761000,2937.58
Paraguay,1996-01-01,4871000,2916.52
Paraguay,1997-01-01,4980000,2973.31
Paraguay,1998-01-01,5089000,2911.63
Paraguay,1999-01-01,5197000,2812.38
Paraguay,2000-01-01,5303000,2692.5
Paraguay,2001-01-01,5407000,2618.73
Paraguay,2002-01-01,5509000,2569.69
Paraguay,2003-01-01,5608000,2633.24
Paraguay,2004-01-01,5704000,2694.06
Paraguay,2005-01-01,5795000,2707.97
Paraguay,2006-01-01,5883000,2796.03
Paraguay,2007-01-01,5966000,2906.44
Paraguay,2008-01-01,6047000,3049.87
Paraguay,2009-01-01,6128000,2890.34
Paraguay,2010-01-01,6210000,3225.59
Paraguay,2011-01-01,6294000,3320.79
Paraguay,2012-01-01,6379000,3235.72
Paraguay,2013-01-01,6466000,3640.52
Paraguay,2014-01-01,6553000,3761.91
Peru,1961-01-01,10350000,2801.07
Peru,1962-01-01,10651000,2995.23
Peru,1963-01-01,10962000,3036.25
Peru,1964-01-01,11281000,3143.44
Peru,1965-01-01,11608000,3226.72
Peru,1966-01-01,11941000,3394.99
Peru,1967-01-01,12282000,3427.96
Peru,1968-01-01,12629000,3338.78
Peru,1969-01-01,12982000,3362.12
Peru,1970-01-01,13341000,3381.86
Peru,1971-01-01,13704000,3443.35
Peru,1972-01-01,14072000,3469.88
Peru,1973-01-01,14448000,3591.92
Peru,1974-01-01,14833000,3827.06
Peru,1975-01-01,15230000,3887.58
Peru,1976-01-01,15640000,3840.46
Peru,1977-01-01,16061000,3752.74
Peru,1978-01-01,16491000,3558.36
Peru,1979-01-01,16925000,3609.02
Peru,1980-01-01,17359000,3727.84
Peru,1981-01-01,17793000,3838.96
Peru,1982-01-01,18226000,3739.37
Peru,1983-01-01,18660000,3272.13
Peru,1984-01-01,19100000,3312.25
Peru,1985-01-01,19545000,3303.49
Peru,1986-01-01,19996000,3533.29
Peru,1987-01-01,20452000,3790.6
Peru,1988-01-01,20910000,3357.5
Peru,1989-01-01,21369000,2880.89
Peru,1990-01-01,21827000,2679.93
Peru,1991-01-01,22283000,2683.29
Peru,1992-01-01,22737000,2615.51
Peru,1993-01-01,23184000,2699.56
Peru,1994-01-01,23619000,2975.98
Peru,1995-01-01,24039000,3140.77
Peru,1996-01-01,24441000,3175.54
Peru,1997-01-01,24827000,3328.6
Peru,1998-01-01,25200000,3266.57
Peru,1999-01-01,25561000,3268.51
Peru,2000-01-01,25915000,3310.78
Peru,2001-01-01,26261000,3287.29
Peru,2002-01-01,26601000,3422.24
Peru,2003-01-01,26938000,3520.28
Peru,2004-01-01,27273000,3649.37
Peru,2005-01-01,27610000,3831.36
Peru,2006-01-01,27950000,4069.78
Peru,2007-01-01,28293000,4362.95
Peru,2008-01-01,28642000,4703.08
Peru,2009-01-01,29002000,4695.68
Peru,2010-01-01,29374000,5022.49
Peru,2011-01-01,29760000,5270.95
Peru,2012-01-01,30159000,5520.56
Peru,2013-01-01,30565000,5765.89
Peru,2014-01-01,30973000,5823.96
Philippines,1961-01-01,27165000,1082.11
Philippines,1962-01-01,28081000,1096.75
Philippines,1963-01-01,29017000,1136.33
Philippines,1964-01-01,29963000,1138.38
Philippines,1965-01-01,30914000,1161.46
Philippines,1966-01-01,31868000,1176.57
Philippines,1967-01-01,32827000,1203.01
Philippines,1968-01-01,33797000,1226.26
Philippines,1969-01-01,34788000,1246.81
Philippines,1970-01-01,35805000,1257.0
Philippines,1971-01-01,36851000,1287.61
Philippines,1972-01-01,37925000,1319.28
Philippines,1973-01-01,39026000,1396.44
Philippines,1974-01-01,40150000,1405.65
Philippines,1975-01-01,41295000,1442.72
Philippines,1976-01-01,42461000,1526.66
Philippines,1977-01-01,43650000,1568.27
Philippines,1978-01-01,44866000,1604.68
Philippines,1979-01-01,46114000,1649.31
Philippines,1980-01-01,47397000,1687.29
Philippines,1981-01-01,48716000,1697.81
Philippines,1982-01-01,50068000,1711.73
Philippines,1983-01-01,51455000,1696.83
Philippines,1984-01-01,52874000,1530.35
Philippines,1985-01-01,54324000,1380.68
Philippines,1986-01-01,55804000,1389.98
Philippines,1987-01-01,57313000,1411.73
Philippines,1988-01-01,58844000,1467.82
Philippines,1989-01-01,60391000,1518.98
Philippines,1990-01-01,61947000,1525.81
Philippines,1991-01-01,63510000,1479.7
Philippines,1992-01-01,65079000,1448.94
Philippines,1993-01-01,66655000,1444.65
Philippines,1994-01-01,68240000,1472.98
Philippines,1995-01-01,69836000,1506.58
Philippines,1996-01-01,71437000,1558.71
Philippines,1997-01-01,73043000,1603.22
Philippines,1998-01-01,74656000,1559.21
Philippines,1999-01-01,76285000,1572.69
Philippines,2000-01-01,77932000,1607.2
Philippines,2001-01-01,79605000,1618.97
Philippines,2002-01-01,81294000,1643.2
Philippines,2003-01-01,82972000,1689.98
Philippines,2004-01-01,84596000,1768.11
Philippines,2005-01-01,86141000,1818.32
Philippines,2006-01-01,87593000,1880.19
Philippines,2007-01-01,88966000,1971.28
Philippines,2008-01-01,90297000,2020.15
Philippines,2009-01-01,91642000,2010.8
Philippines,2010-01-01,93039000,2129.5
Philippines,2011-01-01,94501000,2171.49
Philippines,2012-01-01,96017000,2278.64
Philippines,2013-01-01,97572000,2399.61
Philippines,2014-01-01,99139000,2505.82
Poland,1961-01-01,30138000,
Poland,1962-01-01,30531000,
Poland,1963-01-01,30894000,
Poland,1964-01-01,31229000,
Poland,1965-01-01,31540000,
Poland,1966-01-01,31824000,
Poland,1967-01-01,32085000,
Poland,1968-01-01,32331000,
Poland,1969-01-01,32572000,
Poland,1970-01-01,32817000,
Poland,1971-01-01,33069000,
Poland,1972-01-01,33329000,
Poland,1973-01-01,33598000,
Poland,1974-01-01,33877000,
Poland,1975-01-01,34168000,
Poland,1976-01-01,34469000,
Poland,1977-01-01,34779000,
Poland,1978-01-01,35101000,
Poland,1979-01-01,35436000,
Poland,1980-01-01,35783000,
Poland,1981-01-01,36145000,
Poland,1982-01-01,36517000,
Poland,1983-01-01,36880000,
Poland,1984-01-01,37209000,
Poland,1985-01-01,37486000,
Poland,1986-01-01,37704000,
Poland,1987-01-01,37867000,
Poland,1988-01-01,37991000,
Poland,1989-01-01,38095000,
Poland,1990-01-01,38195000,5946.67
Poland,1991-01-01,38298000,5509.9
Poland,1992-01-01,38397000,5631.18
Poland,1993-01-01,38486000,5826.84
Poland,1994-01-01,38553000,6122.31
Poland,1995-01-01,38592000,6539.05
Poland,1996-01-01,38600000,6929.82
Poland,1997-01-01,38583000,7372.62
Poland,1998-01-01,38551000,7710.09
Poland,1999-01-01,38515000,8068.67
Poland,2000-01-01,38486000,8525.14
Poland,2001-01-01,38467000,8633.92
Poland,2002-01-01,38455000,8814.27
Poland,2003-01-01,38451000,9134.44
Poland,2004-01-01,38455000,9609.17
Poland,2005-01-01,38464000,9949.25
Poland,2006-01-01,38479000,10570.8
Poland,2007-01-01,38500000,11320.6
Poland,2008-01-01,38526000,11800.0
Poland,2009-01-01,38551000,12124.6
Poland,2010-01-01,38575000,12597.9
Poland,2011-01-01,38594000,13222.8
Poland,2012-01-01,38609000,13435.5
Poland,2013-01-01,38619000,13630.7
Poland,2014-01-01,38620000,14088.7
Portugal,1961-01-01,8899000,4717.32
Portugal,1962-01-01,8917000,4993.19
Portugal,1963-01-01,8924000,5265.18
Portugal,1964-01-01,8916000,5594.35
Portugal,1965-01-01,8889000,6036.76
Portugal,1966-01-01,8840000,6330.49
Portugal,1967-01-01,8774000,6851.41
Portugal,1968-01-01,8710000,7491.48
Portugal,1969-01-01,8670000,7719.32
Portugal,1970-01-01,8670000,8770.31
Portugal,1971-01-01,8718000,9391.61
Portugal,1972-01-01,8806000,10160.1
Portugal,1973-01-01,8924000,11294.6
Portugal,1974-01-01,9055000,11265.4
Portugal,1975-01-01,9186000,10373.8
Portugal,1976-01-01,9314000,10778.7
Portugal,1977-01-01,9441000,11262.3
Portugal,1978-01-01,9561000,11455.2
Portugal,1979-01-01,9667000,11972.1
Portugal,1980-01-01,9756000,12386.9
Portugal,1981-01-01,9824000,12478.7
Portugal,1982-01-01,9873000,12667.4
Portugal,1983-01-01,9904000,12587.0
Portugal,1984-01-01,9922000,12302.9
Portugal,1985-01-01,9929000,12613.8
Portugal,1986-01-01,9925000,13124.2
Portugal,1987-01-01,9912000,13965.4
Portugal,1988-01-01,9896000,15026.9
Portugal,1989-01-01,9887000,16018.1
Portugal,1990-01-01,9890000,16687.3
Portugal,1991-01-01,9910000,17456.4
Portugal,1992-01-01,9943000,17660.3
Portugal,1993-01-01,9987000,17278.3
Portugal,1994-01-01,10034000,17398.1
Portugal,1995-01-01,10078000,18080.5
Portugal,1996-01-01,10120000,18642.5
Portugal,1997-01-01,10160000,19381.0
Portugal,1998-01-01,10198000,20207.3
Portugal,1999-01-01,10238000,20874.6
Portugal,2000-01-01,10279000,21513.5
Portugal,2001-01-01,10320000,21777.4
Portugal,2002-01-01,10362000,21825.0
Portugal,2003-01-01,10403000,21540.1
Portugal,2004-01-01,10442000,21877.9
Portugal,2005-01-01,10480000,22004.8
Portugal,2006-01-01,10517000,22306.3
Portugal,2007-01-01,10551000,22817.3
Portugal,2008-01-01,10577000,22829.8
Portugal,2009-01-01,10590000,22128.8
Portugal,2010-01-01,10585000,22538.7
Portugal,2011-01-01,10559000,22159.5
Portugal,2012-01-01,10515000,21353.2
Portugal,2013-01-01,10460000,21228.1
Portugal,2014-01-01,10402000,21533.5
Eritrea,1993-01-01,3151000,431.785
Eritrea,1994-01-01,3148000,525.724
Eritrea,1995-01-01,3164000,539.9259999999999
Eritrea,1996-01-01,3203000,584.9540000000001
Eritrea,1997-01-01,3261000,622.237
Eritrea,1998-01-01,3337000,620.9169999999999
Eritrea,1999-01-01,3430000,606.326
Eritrea,2000-01-01,3535000,571.6030000000001
Eritrea,2001-01-01,3655000,603.105
Eritrea,2002-01-01,3789000,601.034
Eritrea,2003-01-01,3928000,565.725
Eritrea,2004-01-01,4065000,556.036
Eritrea,2005-01-01,4191000,554.488
